Order_ID,Driver_ID,Delivery_Date,City,Pincode,Delivery_Status,Attempt_Count,Delivery_Time_Minutes,SLA_Minutes,Customer_Rating,Address_Quality,Route_Status,Exception_Type,Severity,Recommended_Action
ORD005295,DRV0172,2026-05-15,Bengaluru,789255,Failed,1,91,45,4.3,Good,Normal,SLA Breach,High,Escalate to operations
ORD005316,DRV0002,2026-03-30,Chennai,560864,Failed,1,131,90,4.5,Good,Normal,SLA Breach,High,Escalate to operations
ORD001587,DRV0068,2026-05-19,Chennai,599271,Returned,1,83,30,3.6,Good,Normal,SLA Breach,High,Escalate to operations
ORD001602,DRV0186,2026-06-26,Delhi,567178,Delivered,1,129,90,3.0,Good,Normal,SLA Breach,High,Escalate to operations
ORD001603,DRV0095,2026-03-05,Kolkata,609815,Delivered,1,72,60,2.5,Good,Normal,SLA Breach,High,Escalate to operations
ORD001619,DRV0165,2026-06-27,Kolkata,581256,Failed,2,88,45,4.4,Good,Normal,SLA Breach,High,Escalate to operations
ORD005394,DRV0204,2026-06-20,Bengaluru,532558,Delivered,1,121,90,2.9,Good,Normal,SLA Breach,High,Escalate to operations
ORD005396,DRV0244,2026-03-22,Hyderabad,798017,Delivered,1,18,30,4.9,Missing,Normal,Address Issue,High,Verify delivery address
ORD005400,DRV0086,2026-05-17,Kolkata,629739,Returned,2,190,120,4.3,Good,Normal,SLA Breach,High,Escalate to operations
ORD005411,DRV0198,2026-04-24,Kolkata,687550,Returned,1,44,30,2.6,Poor,Normal,SLA Breach,High,Escalate to operations
ORD005413,DRV0122,2026-06-25,Hyderabad,581831,Delivered,1,91,45,2.6,Good,Normal,SLA Breach,High,Escalate to operations
ORD005418,DRV0140,2026-03-24,Pune,592693,Delivered,2,93,120,4.0,Missing,Normal,Address Issue,High,Verify delivery address
ORD005421,DRV0007,2026-02-12,Bengaluru,736805,Returned,1,68,120,4.7,Missing,Normal,Address Issue,High,Verify delivery address
ORD005422,DRV0220,2026-01-20,Pune,675862,Returned,1,142,60,3.9,Missing,Normal,Address Issue,High,Verify delivery address
ORD005425,DRV0086,2026-02-13,Bengaluru,796498,Returned,1,54,90,3.1,Missing,Normal,Address Issue,High,Verify delivery address
ORD005434,DRV0012,2026-04-11,Kolkata,712023,Returned,3,45,90,4.7,Missing,Normal,Address Issue,High,Verify delivery address
ORD005444,DRV0233,2026-05-30,Mumbai,530874,Delivered,1,47,60,4.5,Missing,Normal,Address Issue,High,Verify delivery address
ORD005445,DRV0218,2026-04-12,Delhi,747454,Delivered,2,32,60,5.0,Missing,Normal,Address Issue,High,Verify delivery address
ORD001560,DRV0119,2026-03-28,Delhi,670923,Returned,1,185,120,3.2,Good,Normal,SLA Breach,High,Escalate to operations
ORD001562,DRV0096,2026-02-24,Pune,705955,Delivered,6,101,120,4.1,Missing,Normal,Address Issue,High,Verify delivery address
ORD001567,DRV0219,2026-03-22,Bengaluru,687011,Delivered,1,31,45,2.8,Missing,Normal,Address Issue,High,Verify delivery address
ORD008503,DRV0112,2026-03-19,Delhi,760495,Failed,1,41,45,4.7,Missing,Normal,Address Issue,High,Verify delivery address
ORD008515,DRV0177,2026-04-16,Pune,725989,Delivered,4,32,45,4.7,Missing,Normal,Address Issue,High,Verify delivery address
ORD008568,DRV0204,2026-05-01,Pune,669522,Delivered,2,19,30,2.3,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD008574,DRV0014,2026-06-03,Ahmedabad,784084,Delivered,3,118,45,4.5,Good,Normal,SLA Breach,High,Escalate to operations
ORD008578,DRV0247,2026-05-28,Delhi,663140,Delivered,1,39,45,2.7,Missing,Normal,Address Issue,High,Verify delivery address
ORD008579,DRV0248,2026-02-07,Pune,729537,Delivered,2,42,30,3.0,Good,Normal,SLA Breach,High,Escalate to operations
ORD000656,DRV0104,2026-04-22,Kolkata,785799,Delivered,1,123,90,3.4,Good,Normal,SLA Breach,High,Escalate to operations
ORD000663,DRV0063,2026-06-11,Ahmedabad,540937,Returned,1,79,120,1.4,Poor,Normal,Customer Experience Issue,High,Investigate customer issue
ORD000668,DRV0071,2026-01-04,Pune,558484,Failed,1,107,120,4.7,Missing,Normal,Address Issue,High,Verify delivery address
ORD000671,DRV0186,2026-02-23,Chennai,680919,Delivered,1,15,30,3.2,Missing,Normal,Address Issue,High,Verify delivery address
ORD000672,DRV0103,2026-03-19,Ahmedabad,749700,Returned,2,192,120,2.6,Good,Normal,SLA Breach,High,Escalate to operations
ORD001574,DRV0247,2026-03-16,Delhi,543554,Delivered,1,46,90,2.8,Missing,Normal,Address Issue,High,Verify delivery address
ORD001580,DRV0073,2026-01-22,Pune,735863,Returned,1,57,60,2.0,Poor,Normal,Customer Experience Issue,High,Investigate customer issue
ORD005525,DRV0235,2026-04-17,Mumbai,500509,Delivered,1,92,45,4.2,Good,Normal,SLA Breach,High,Escalate to operations
ORD005535,DRV0092,2026-06-24,Bengaluru,712086,Failed,1,103,45,3.5,Good,Normal,SLA Breach,High,Escalate to operations
ORD005545,DRV0191,2026-05-22,Bengaluru,552941,Delivered,1,106,90,3.8,Good,Normal,SLA Breach,High,Escalate to operations
ORD005556,DRV0229,2026-02-14,Chennai,764926,Delivered,1,51,60,1.6,Poor,Normal,Customer Experience Issue,High,Investigate customer issue
ORD005569,DRV0247,2026-03-27,Delhi,572400,Returned,1,75,90,3.7,Missing,Normal,Address Issue,High,Verify delivery address
ORD005573,DRV0181,2026-02-18,Kolkata,614172,Failed,1,15,30,3.9,Missing,Normal,Address Issue,High,Verify delivery address
ORD005586,DRV0104,2026-04-20,Kolkata,527346,Delivered,1,74,90,4.4,Missing,Normal,Address Issue,High,Verify delivery address
ORD005587,DRV0138,2026-04-15,Bengaluru,535573,Failed,1,172,90,2.9,Good,Normal,SLA Breach,High,Escalate to operations
ORD005461,DRV0103,2026-03-23,Bengaluru,536381,Delivered,1,76,90,1.0,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD005469,DRV0204,2026-06-30,Pune,776225,Returned,1,46,90,1.0,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD005491,DRV0232,2026-05-13,Chennai,736319,Delivered,2,54,60,4.4,Missing,Normal,Address Issue,High,Verify delivery address
ORD005501,DRV0240,2026-05-09,Bengaluru,572674,Delivered,1,100,120,4.4,Missing,Normal,Address Issue,High,Verify delivery address
ORD005510,DRV0083,2026-02-27,Hyderabad,689133,Delivered,1,24,45,2.1,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD001548,DRV0113,2026-04-24,Chennai,521523,Returned,2,28,45,1.9,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD001557,DRV0058,2026-03-15,Chennai,591411,Delivered,3,102,45,4.5,Good,Normal,SLA Breach,High,Escalate to operations
ORD001558,DRV0207,2026-02-06,Pune,522311,Delivered,1,114,120,4.3,Missing,Normal,Address Issue,High,Verify delivery address
ORD008464,DRV0047,2026-06-07,Delhi,670009,Failed,1,78,60,4.2,Good,Normal,SLA Breach,High,Escalate to operations
ORD001503,DRV0082,2026-01-26,Pune,547412,Returned,1,132,120,4.8,Good,Normal,SLA Breach,High,Escalate to operations
ORD001511,DRV0048,2026-06-10,Kolkata,702953,Returned,6,88,60,4.8,Good,Normal,SLA Breach,High,Escalate to operations
ORD001537,DRV0247,2026-06-25,Hyderabad,727438,Returned,1,70,45,4.9,Good,Normal,SLA Breach,High,Escalate to operations
ORD001546,DRV0143,2026-02-21,Ahmedabad,566644,Failed,3,75,90,1.5,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD005595,DRV0098,2026-06-26,Ahmedabad,566677,Delivered,1,40,60,2.3,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD005613,DRV0176,2026-02-23,Chennai,777679,Delivered,1,26,45,1.9,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD005619,DRV0248,2026-06-19,Kolkata,692279,Delivered,1,107,120,1.7,Missing,Normal,Address Issue,High,Verify delivery address
ORD005620,DRV0051,2026-04-30,Ahmedabad,517364,Delivered,1,105,90,4.3,Good,Normal,SLA Breach,High,Escalate to operations
ORD005628,DRV0112,2026-01-04,Kolkata,761961,Failed,1,31,45,1.4,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD005632,DRV0094,2026-06-07,Hyderabad,605755,Returned,1,19,30,1.8,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD005636,DRV0067,2026-05-08,Chennai,718411,Returned,2,75,120,4.1,Missing,Normal,Address Issue,High,Verify delivery address
ORD005645,DRV0110,2026-03-29,Hyderabad,743421,Delivered,2,85,120,3.6,Missing,Normal,Address Issue,High,Verify delivery address
ORD005662,DRV0237,2026-05-26,Chennai,633539,Delivered,2,52,30,4.0,Poor,Normal,SLA Breach,High,Escalate to operations
ORD005688,DRV0141,2026-05-07,Delhi,637206,Delivered,1,103,60,4.9,Good,Normal,SLA Breach,High,Escalate to operations
ORD005521,DRV0151,2026-01-27,Hyderabad,693504,Delivered,2,49,60,1.6,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD001489,DRV0101,2026-03-05,Mumbai,683714,Delivered,1,70,60,3.8,Good,Normal,SLA Breach,High,Escalate to operations
ORD001499,DRV0147,2026-04-13,Hyderabad,726386,Returned,2,40,45,3.2,Missing,Normal,Address Issue,High,Verify delivery address
ORD001501,DRV0091,2026-03-12,Mumbai,733836,Delivered,1,88,60,3.2,Good,Normal,SLA Breach,High,Escalate to operations
ORD001502,DRV0143,2026-04-13,Delhi,682734,Delivered,2,20,30,3.1,Missing,Normal,Address Issue,High,Verify delivery address
ORD000673,DRV0122,2026-02-07,Pune,778104,Delivered,1,69,90,1.4,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD000686,DRV0099,2026-02-01,Ahmedabad,797399,Failed,2,106,60,2.9,Missing,Normal,Address Issue,High,Verify delivery address
ORD000690,DRV0017,2026-05-08,Pune,779938,Delivered,3,15,30,4.8,Missing,Normal,Address Issue,High,Verify delivery address
ORD000691,DRV0087,2026-04-14,Hyderabad,561964,Delivered,2,183,120,4.0,Missing,Normal,Address Issue,High,Verify delivery address
ORD000695,DRV0017,2026-04-20,Mumbai,676864,Returned,1,33,60,1.9,Poor,Normal,Customer Experience Issue,High,Investigate customer issue
ORD000698,DRV0203,2026-02-10,Kolkata,508194,Delivered,5,109,30,4.1,Good,Normal,SLA Breach,High,Escalate to operations
ORD008428,DRV0104,2026-05-12,Bengaluru,675582,Returned,1,164,120,4.8,Good,Normal,SLA Breach,High,Escalate to operations
ORD008430,DRV0113,2026-06-16,Kolkata,545504,Delivered,3,152,90,3.5,Good,Normal,SLA Breach,High,Escalate to operations
ORD008432,DRV0010,2026-01-28,Delhi,732371,Delivered,1,83,60,3.0,Good,Normal,SLA Breach,High,Escalate to operations
ORD008448,DRV0110,2026-04-01,Kolkata,730336,Delivered,1,146,120,4.6,Good,Normal,SLA Breach,High,Escalate to operations
ORD008451,DRV0091,2026-01-18,Mumbai,685161,Delivered,1,52,60,2.8,Missing,Normal,Address Issue,High,Verify delivery address
ORD008452,DRV0095,2026-03-19,Mumbai,784072,Delivered,1,157,120,4.1,Good,Normal,SLA Breach,High,Escalate to operations
ORD005753,DRV0029,2026-04-04,Mumbai,552730,Delivered,2,81,60,4.6,Poor,Normal,SLA Breach,High,Escalate to operations
ORD005755,DRV0150,2026-02-04,Chennai,718029,Failed,2,66,30,4.9,Good,Normal,SLA Breach,High,Escalate to operations
ORD005767,DRV0029,2026-03-16,Hyderabad,574045,Returned,2,97,120,3.6,Missing,Normal,Address Issue,High,Verify delivery address
ORD005776,DRV0027,2026-03-11,Mumbai,634368,Failed,1,80,120,1.8,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD005785,DRV0067,2026-06-07,Mumbai,612541,Delivered,1,36,45,4.9,Missing,Normal,Address Issue,High,Verify delivery address
ORD005789,DRV0211,2026-01-13,Ahmedabad,527240,Delivered,1,41,45,4.8,Missing,Normal,Address Issue,High,Verify delivery address
ORD005804,DRV0110,2026-04-02,Kolkata,529541,Delivered,2,15,30,3.3,Missing,Normal,Address Issue,High,Verify delivery address
ORD005694,DRV0023,2026-06-08,Mumbai,514879,Delivered,1,95,60,2.6,Good,Normal,SLA Breach,High,Escalate to operations
ORD005695,DRV0078,2026-03-07,Ahmedabad,733710,Delivered,1,26,30,1.8,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD005696,DRV0083,2026-03-03,Chennai,752488,Failed,1,201,120,4.7,Good,Normal,SLA Breach,High,Escalate to operations
ORD005699,DRV0227,2026-03-29,Kolkata,534713,Failed,2,31,45,3.3,Missing,Normal,Address Issue,High,Verify delivery address
ORD005709,DRV0178,2026-05-14,Chennai,704835,Delivered,1,160,120,3.0,Good,Normal,SLA Breach,High,Escalate to operations
ORD005713,DRV0158,2026-06-07,Mumbai,678253,Delivered,1,15,30,4.7,Missing,Normal,Address Issue,High,Verify delivery address
ORD005725,DRV0031,2026-05-06,Chennai,649774,Delivered,1,28,45,4.1,Missing,Normal,Address Issue,High,Verify delivery address
ORD005727,DRV0041,2026-05-29,Bengaluru,589704,Failed,2,57,60,2.6,Missing,Normal,Address Issue,High,Verify delivery address
ORD005730,DRV0140,2026-03-21,Kolkata,760943,Delivered,1,110,60,4.3,Good,Normal,SLA Breach,High,Escalate to operations
ORD008337,DRV0170,2026-01-23,Hyderabad,648033,Failed,1,158,120,5.0,Good,Normal,SLA Breach,High,Escalate to operations
ORD008342,DRV0164,2026-02-18,Bengaluru,728748,Delivered,1,53,60,2.1,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD005954,DRV0198,2026-02-22,Delhi,773420,Delivered,1,49,90,4.4,Missing,Normal,Address Issue,High,Verify delivery address
ORD005810,DRV0050,2026-02-19,Kolkata,748816,Delivered,1,16,30,3.9,Missing,Normal,Address Issue,High,Verify delivery address
ORD005812,DRV0010,2026-04-27,Kolkata,654571,Failed,1,33,45,3.9,Missing,Normal,Address Issue,High,Verify delivery address
ORD005814,DRV0208,2026-04-21,Bengaluru,548361,Delivered,1,113,120,2.0,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD005815,DRV0099,2026-02-27,Delhi,686122,Returned,2,85,60,1.5,Good,Anomaly,SLA Breach,High,Escalate to operations
ORD005822,DRV0228,2026-02-17,Delhi,548194,Delivered,2,128,60,3.0,Good,Normal,SLA Breach,High,Escalate to operations
ORD005839,DRV0106,2026-06-01,Ahmedabad,529923,Failed,1,37,45,4.2,Missing,Normal,Address Issue,High,Verify delivery address
ORD005847,DRV0002,2026-04-29,Kolkata,728783,Failed,1,49,90,1.3,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD005863,DRV0089,2026-04-29,Ahmedabad,561885,Delivered,1,52,90,2.5,Missing,Normal,Address Issue,High,Verify delivery address
ORD005868,DRV0084,2026-04-02,Pune,605510,Failed,3,129,45,4.8,Good,Normal,SLA Breach,High,Escalate to operations
ORD005870,DRV0199,2026-04-04,Kolkata,753899,Returned,1,100,120,3.8,Missing,Normal,Address Issue,High,Verify delivery address
ORD005887,DRV0210,2026-05-25,Ahmedabad,791426,Failed,1,31,45,3.8,Missing,Normal,Address Issue,High,Verify delivery address
ORD005747,DRV0016,2026-06-30,Hyderabad,689869,Failed,1,172,120,3.4,Good,Normal,SLA Breach,High,Escalate to operations
ORD005749,DRV0209,2026-05-12,Bengaluru,598024,Failed,1,126,90,3.5,Good,Normal,SLA Breach,High,Escalate to operations
ORD005925,DRV0087,2026-05-05,Bengaluru,756500,Delivered,1,28,30,3.0,Missing,Normal,Address Issue,High,Verify delivery address
ORD005931,DRV0103,2026-05-02,Hyderabad,663140,Failed,1,88,120,2.5,Missing,Normal,Address Issue,High,Verify delivery address
ORD005932,DRV0078,2026-04-20,Pune,665309,Delivered,1,69,120,4.5,Missing,Normal,Address Issue,High,Verify delivery address
ORD005941,DRV0052,2026-02-01,Ahmedabad,558705,Failed,1,43,30,4.2,Good,Normal,SLA Breach,High,Escalate to operations
ORD005950,DRV0013,2026-02-05,Delhi,637115,Delivered,1,23,45,2.9,Missing,Normal,Address Issue,High,Verify delivery address
ORD005952,DRV0122,2026-01-14,Kolkata,630394,Returned,3,86,120,3.4,Missing,Normal,Address Issue,High,Verify delivery address
ORD008483,DRV0226,2026-06-29,Hyderabad,661585,Returned,1,22,30,3.2,Missing,Normal,Address Issue,High,Verify delivery address
ORD008378,DRV0064,2026-03-18,Bengaluru,515214,Delivered,1,95,120,2.6,Missing,Normal,Address Issue,High,Verify delivery address
ORD008383,DRV0221,2026-04-01,Delhi,797496,Delivered,1,135,90,4.2,Good,Normal,SLA Breach,High,Escalate to operations
ORD008384,DRV0239,2026-05-13,Bengaluru,742859,Delivered,1,53,60,4.0,Missing,Normal,Address Issue,High,Verify delivery address
ORD008392,DRV0079,2026-06-05,Hyderabad,533255,Returned,1,79,30,3.1,Poor,Normal,SLA Breach,High,Escalate to operations
ORD008396,DRV0068,2026-06-29,Bengaluru,535704,Delivered,1,26,45,3.3,Missing,Normal,Address Issue,High,Verify delivery address
ORD008403,DRV0244,2026-02-09,Ahmedabad,715882,Delivered,1,34,45,3.4,Missing,Normal,Address Issue,High,Verify delivery address
ORD008313,DRV0223,2026-03-03,Kolkata,611068,Delivered,1,66,120,4.5,Missing,Normal,Address Issue,High,Verify delivery address
ORD008322,DRV0054,2026-04-10,Ahmedabad,739779,Delivered,1,137,120,3.4,Good,Normal,SLA Breach,High,Escalate to operations
ORD008334,DRV0084,2026-03-15,Chennai,580043,Failed,3,164,90,5.0,Good,Normal,SLA Breach,High,Escalate to operations
ORD005969,DRV0098,2026-01-01,Ahmedabad,756616,Returned,1,129,45,4.5,Good,Normal,SLA Breach,High,Escalate to operations
ORD005973,DRV0154,2026-06-28,Ahmedabad,642470,Failed,1,22,45,2.7,Missing,Normal,Address Issue,High,Verify delivery address
ORD005984,DRV0135,2026-04-20,Ahmedabad,790411,Failed,1,78,90,4.5,Missing,Normal,Address Issue,High,Verify delivery address
ORD005986,DRV0090,2026-02-06,Chennai,630796,Delivered,1,187,120,2.8,Poor,Normal,SLA Breach,High,Escalate to operations
ORD005998,DRV0122,2026-04-12,Chennai,774410,Delivered,1,53,90,5.0,Missing,Normal,Address Issue,High,Verify delivery address
ORD006007,DRV0230,2026-01-28,Delhi,632196,Delivered,1,84,120,1.9,Poor,Normal,Customer Experience Issue,High,Investigate customer issue
ORD006008,DRV0030,2026-05-13,Kolkata,536895,Delivered,2,22,30,1.8,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD006025,DRV0093,2026-01-25,Hyderabad,572628,Returned,2,32,45,1.6,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD006034,DRV0095,2026-03-05,Chennai,757304,Failed,2,59,30,3.1,Good,Normal,SLA Breach,High,Escalate to operations
ORD006038,DRV0214,2026-01-14,Delhi,548512,Delivered,1,169,120,4.4,Good,Normal,SLA Breach,High,Escalate to operations
ORD005891,DRV0218,2026-03-02,Mumbai,797018,Delivered,2,15,30,4.1,Missing,Normal,Address Issue,High,Verify delivery address
ORD005892,DRV0189,2026-02-20,Delhi,675465,Returned,1,71,60,4.2,Good,Normal,SLA Breach,High,Escalate to operations
ORD005893,DRV0216,2026-06-21,Ahmedabad,614397,Delivered,1,35,60,3.2,Missing,Normal,Address Issue,High,Verify delivery address
ORD005904,DRV0211,2026-02-22,Mumbai,552087,Delivered,1,148,90,4.2,Poor,Normal,SLA Breach,High,Escalate to operations
ORD005914,DRV0110,2026-01-12,Kolkata,702665,Failed,1,30,60,1.4,Poor,Normal,Customer Experience Issue,High,Investigate customer issue
ORD005919,DRV0231,2026-01-28,Ahmedabad,703149,Returned,1,165,120,2.8,Poor,Normal,SLA Breach,High,Escalate to operations
ORD006110,DRV0105,2026-05-09,Kolkata,726890,Failed,1,113,120,3.7,Missing,Normal,Address Issue,High,Verify delivery address
ORD006115,DRV0157,2026-06-05,Ahmedabad,599117,Delivered,2,36,60,4.2,Missing,Normal,Address Issue,High,Verify delivery address
ORD006123,DRV0088,2026-06-03,Mumbai,708581,Delivered,2,30,45,2.3,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD001425,DRV0171,2026-04-13,Hyderabad,551820,Delivered,1,140,60,2.9,Poor,Normal,SLA Breach,High,Escalate to operations
ORD001428,DRV0232,2026-05-14,Chennai,658733,Delivered,1,132,45,4.6,Poor,Normal,SLA Breach,High,Escalate to operations
ORD001438,DRV0202,2026-02-10,Chennai,582382,Delivered,3,83,90,1.8,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD001440,DRV0116,2026-04-19,Pune,795324,Delivered,2,27,30,3.4,Missing,Normal,Address Issue,High,Verify delivery address
ORD001441,DRV0248,2026-04-01,Kolkata,573363,Delivered,2,28,30,2.3,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD001444,DRV0084,2026-06-01,Ahmedabad,746348,Delivered,2,160,90,3.1,Good,Normal,SLA Breach,High,Escalate to operations
ORD001456,DRV0002,2026-01-05,Kolkata,504476,Delivered,1,30,45,1.1,Good,Normal,Customer Experience Issue,High,Investigate customer issue
ORD001460,DRV0070,2026-02-25,Mumbai,686302,Delivered,1,52,90,4.8,Missing,Normal,Address Issue,High,Verify delivery address
ORD001463,DRV0192,2026-04-17,Delhi,600129,Delivered,3,83,120,1.1,Good,Normal,Customer Experience Issue,High,Investigate customer issue
